# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches dmv.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
DC DMV Redesigns Temporary Tags to Mitigate Fraud | dmv,/release/dc-dmv-redesigns-temporary-tags-mitigate-fraud,139,115,1.208695652173913,21.434782608695652,386,0,0
"DC DMV Service Update as of June 22, 2021 | dmv",/release/dc-dmv-service-update-june-22-2021,139,107,1.2990654205607477,20.19626168224299,373,0,0
Residential Parking | dmv,/service/residential-parking,139,130,1.0692307692307692,10.738461538461538,410,0,0
Explanation of Parking Walk-in Hearings | dmv,/node/136192,138,57,2.4210526315789473,9.771929824561404,405,0,0
DC DMV Historical Data | dmv,/page/dc-dmv-historcal-data,137,125,1.096,13.648,398,0,0
Entry-Level Driver Training | dmv,/page/entry-level-driver-training,136,112,1.2142857142857142,41.5,495,0,0
Online Driving Self-Assessment | dmv,/service/online-driving-self-assessment,135,124,1.0887096774193548,19.951612903225808,377,0,0
Convert a CDL from Another State | dmv,/service/convert-cdl-another-state,133,95,1.4,79.12631578947368,388,0,0
"Dealer Duplicate, Lost or Stolen Titles | dmv",/service/dealer-duplicate-lost-or-stolen-titles,133,105,1.2666666666666666,24.761904761904763,374,0,0
District Resident Rental Car Parking Permit | dmv,/node/1118936,133,113,1.176991150442478,39.23893805309734,375,0,0
DC DMV Exhaust Emissions Testing | dmv,/node/1119028,132,121,1.0909090909090908,34.48760330578512,364,0,0
Fact vs Fiction | dmv,/page/fact-vs-fiction,132,126,1.0476190476190477,29.80952380952381,390,0,0
Page not found | dmv,/page/dmlydHVhbC,131,132,0.9924242424242424,17.62878787878788,358,0,0
We are sorry; the page you requested is no longer available. | dmv,/service/vehicle-services,130,113,1.1504424778761062,17.256637168141594,352,0,0
Inspection Sticker Renewals | dmv,/node/1118952,129,106,1.2169811320754718,32.528301886792455,346,0,0
Vehicle Registration and Inspection | dmv,/ar/service/vehicle-registration-and-inspection,128,90,1.4222222222222223,32.922222222222224,355,0,0
CDL Knowledge Tests | dmv,/node/1119416,127,88,1.4431818181818181,48.28409090909091,409,0,0
Driver Education | dmv,/node/1119251,126,96,1.3125,20.3125,344,0,0
How to Obtain Vehicle Title and Registration | dmv,/node/1119472,126,85,1.4823529411764707,101.65882352941176,385,0,0
DC DMV Launches New Self-Service Emissions Test Kiosk in Ward 8 | dmv,/node/1710206,125,109,1.146788990825688,33.55045871559633,316,0,0
DMV Active Dealers | dmv,/node/1116181,125,90,1.3888888888888888,9.477777777777778,402,0,0
Renewals | dmv,/node/1119211,125,112,1.1160714285714286,12.508928571428571,326,0,0
Services | dmv,/services/Y29udGVzdC,125,126,0.9920634920634921,17.738095238095237,304,0,0
DC DMV Employee Spotlight | dmv,/page/dc-dmv-employee-spotlight,124,123,1.008130081300813,54.05691056910569,403,0,0
Refund Request Form | dmv,/node/1397051,124,73,1.6986301369863013,10.95890410958904,363,0,0
Non-Commercial Driver License (NCDL) Third Party Road Test Program | dmv,/page/non-commercial-driver-license-ncdl-third-party-road-test-program,123,96,1.28125,34.166666666666664,397,0,0
IRP Apportioned Fee Calculations | dmv,/service/irp-apportioned-fee-calculations,122,98,1.2448979591836735,23.785714285714285,395,0,0
Virtual Hearings (Test) | dmv,/page/virtual-hearings-test,122,17,7.176470588235294,161.35294117647058,344,0,0
Side Guards | dmv,/publication/side-guards,121,81,1.4938271604938271,12.444444444444445,298,0,0
Driver Point System | dmv,/node/1120261,120,107,1.1214953271028036,39.467289719626166,327,0,0
Fee Schedule for Commercial Vehicles | dmv,/service/fee-schedule-commercial-vehicles,119,93,1.2795698924731183,44.1505376344086,371,0,0
Major Moving Violations | dmv,/node/1120171,119,101,1.1782178217821782,52.742574257425744,329,0,0
Driver Education and Testing Information | dmv,/node/1119217,118,97,1.2164948453608246,24.237113402061855,322,0,0
Taxicab or Limousine Services | dmv,/service/taxicab-or-limousine-services,118,104,1.1346153846153846,34.60576923076923,354,0,0
Change of Address | dmv,/am/service/change-addres-0,117,89,1.3146067415730338,28.191011235955056,368,0,0
Pay Tickets | dmv,/es/service/pay-tickets,117,79,1.481012658227848,23.037974683544302,358,0,0
Convert an Out-of-State Motorcycle License or Endorsement | dmv,/service/convert-an-out-state-motorcycle-license-or-endorsement,115,93,1.2365591397849462,25.29032258064516,331,0,0
DC DMV Offers Customers Two More Online Services | dmv,/release/dc-dmv-offers-customers-two-more-online-services,115,96,1.1979166666666667,31.760416666666668,341,0,0
Full Reciprocity Plan FAQs | dmv,/service/full-reciprocity-plan-faqs,115,109,1.055045871559633,26.431192660550458,306,0,0
Trip Permits for Non-Apportioned Registered Commercial Carriers | dmv,/service/trip-permits-non-apportioned-registered-commercial-carriers,115,88,1.3068181818181819,29.59090909090909,261,0,0
French Driver Services | dmv,/page/french-driver-services,114,73,1.5616438356164384,38.78082191780822,338,0,0
Page not found | dmv,/service/contest-tickets.,114,86,1.3255813953488371,17.976744186046513,361,0,0
Page not found | dmv,/sites/default/files/dc/sites/dmv/publication/attachments/Amended Excise tax exemption categories 1 21.pdf,114,93,1.2258064516129032,5.397849462365591,315,0,0
Page not found | dmv,/service/contractual-employee-temporary-parking-permit,113,90,1.2555555555555555,12.722222222222221,341,0,0
International Registration Plan | dmv,/service/international-registration-plan,112,70,1.6,40.67142857142857,330,0,0
Phishing Scam Related to DC Photo Enforcement Tickets | dmv,/release/phishing-scam-related-dc-photo-enforcement-tickets,111,90,1.2333333333333334,28.3,361,0,0
Registration of Out-of-State Automobiles (ROSA) | dmv,/node/1118966,111,95,1.168421052631579,36.28421052631579,292,0,0
"Automatic Voter Registration Begins at DC DMV on June 26, 2018 | dmv",/release/automatic-voter-registration-begins-dc-dmv-june-26-2018,110,90,1.2222222222222223,20.4,322,0,0
Common Causes of Inspection Failure—For-Hire Vehicles | dmv,/service/common-causes-inspection-failure—-hire-vehicles,110,89,1.2359550561797752,28.831460674157302,343,0,0
Documents Required to Obtain or Renew a DFHV License | dmv,/service/documents-required-obtain-or-renew-dfhv-license,110,87,1.264367816091954,56.689655172413794,343,0,0
Limited Purpose Credential FAQs | dmv,/service/limited-purpose-credential-faq,110,96,1.1458333333333333,34.364583333333336,341,0,0
Ticket Hearing Dispositions | dmv,/page/ticket-hearing-dispositions,110,102,1.0784313725490196,20.95098039215686,342,0,0
6-Month DC Residency Certification | dmv,/node/811382,109,93,1.1720430107526882,8.43010752688172,330,0,0
Be Aware of DC Parking Tickets Scam | dmv,/release/be-aware-dc-parking-tickets-scam,108,92,1.173913043478261,21.630434782608695,347,0,0
NMVTIS Frequently Asked Questions | dmv,/node/1572386,108,94,1.148936170212766,41.202127659574465,324,0,0
Page not found | dmv,/service/change-address,108,81,1.3333333333333333,12.08641975308642,362,0,0
DC DMV Human Resources Contact Information | dmv,/page/dc-dmv-human-resources-contact-information,107,73,1.4657534246575343,17.972602739726028,294,0,0
DMV Introduces Online Adjudication Request | dmv,/release/dmv-introduces-online-adjudication-request,107,94,1.1382978723404256,8.382978723404255,278,0,0
How to File an Appeal | dmv,/node/1119662,107,80,1.3375,61.8375,333,0,0
License Designations | dmv,/node/1111402,107,96,1.1145833333333333,19.03125,300,0,0
Requirements to Title and Register Imported Vehicles to the US | dmv,/node/1118999,106,100,1.06,16.45,290,0,0
Minor Moving Violations Virtual Hearing Calendar | dmv,/page/test-dc-dmvs virtual-hearing-calendar-minor-moving-violations,104,39,2.6666666666666665,23.205128205128204,342,0,0
Parking Permits and Reciprocity Permits | dmv,/page/parking-permits-and-reciprocity-permits,104,82,1.2682926829268293,32.68292682926829,339,0,0
Dealership Insurance | dmv,/service/dealership-insurance,103,84,1.2261904761904763,47.642857142857146,289,0,0
Services | dmv,/services/pay-ticket,103,76,1.355263157894737,25.513157894736842,348,0,0
Sharing the Road Quiz | dmv,/node/1118466,103,76,1.355263157894737,9.18421052631579,305,0,0
Driver Services Amharic | dmv,/page/driver-services-amharic,102,74,1.3783783783783783,53.4054054054054,301,0,0
Parking Virtual Hearing Calendar | dmv,/page/test-dc-dmvs virtual-hearing-calendar-parking-enforcement,102,40,2.55,35,347,0,0
Pay Tickets | dmv,/ko/service/pay-tickets,100,79,1.2658227848101267,25.455696202531644,310,0,0
Commercial Driver License Road Test Lot | dmv,/node/1099132,99,80,1.2375,36.55,258,0,0
How to Become a DC DMV Registered Dealer | dmv,/node/1119466,99,74,1.337837837837838,59.71621621621622,290,0,0
DC DMV Service Center Locations | dmv,/page/DC-DMV-service-center-locations,98,77,1.2727272727272727,31.883116883116884,293,0,0
Online Services | dmv,/node/1119072,98,68,1.4411764705882353,27.720588235294116,278,0,0
Personalized Tag Application | dmv,/node/135852,96,73,1.3150684931506849,10.657534246575343,278,0,0
How to Renew Your DC DMV Dealership Registration | dmv,/node/1119467,95,52,1.8269230769230769,42.90384615384615,304,0,0
ISA Program Penalties and Violations | dmv,/node/1794191,95,72,1.3194444444444444,64.54166666666667,250,0,0
Online Services | dmv,/vi/service/online-services,94,76,1.236842105263158,50.36842105263158,319,0,0
Proof of Current District of Columbia Residency | dmv,/page/proof-current-district-columbia-residency,94,65,1.4461538461538461,32.4,290,0,0
Self-Service Vehicle Emissions Inspection Kiosk - Fort Stanton | dmv,/node/1710306,94,82,1.146341463414634,16.890243902439025,250,0,0
Cita Para Obtener la Credencial de Propósito Limitado | dmv,/page/cita-para-obtener-la-credencial-de-propósito-limitado,92,68,1.3529411764705883,15.044117647058824,315,0,0
Page not found | dmv,/sites/default/files/dc/sites/dmv/publication/attachments/DMV BOE Application_2-25-19.pdf,92,72,1.2777777777777777,11.347222222222221,273,0,0
Photo Enforcement Virtual Hearing Calendar | dmv,/page/test-dc-dmvs virtual-hearing-calendar-photo-enforcement,92,35,2.6285714285714286,25.057142857142857,294,0,0
DC DMV Launches New Self-Service Emissions Test Kiosk in Ward 8 | dmv,/release/dc-dmv-launches-new-self-service-emissions-test-kiosk-ward-8,91,70,1.3,22.97142857142857,276,0,0
How to Obtain L Tags for a Limousine and Luxury Class Sedan | dmv,/service/how-obtain-l-tags-limousine-and-luxury-class-sedan,90,60,1.5,24.733333333333334,292,0,0
Page not found | dmv,/service/search-tickets,90,69,1.3043478260869565,9.492753623188406,287,0,0
Residential Parking Permits | dmv,/am/service/residential-parking-permits,90,71,1.267605633802817,42.267605633802816,279,0,0
Vehicle Safety Programs | dmv,/page/vehicle-safety-programs,90,88,1.0227272727272727,22.397727272727273,264,0,0
National Motor Vehicle Title Information System (NMVTIS) | dmv,/node/1572406,89,74,1.2027027027027026,25.7027027027027,260,0,0
Organizations Offering DC DMV Vehicle Tags | dmv,/service/organizations-offering-dc-dmv-vehicle-tags,89,75,1.1866666666666668,48.64,270,0,0
How to Renew Your DC DMV Dealership Registration | dmv,/service/how-renew-your-dc-dmv-dealership-registration,88,63,1.3968253968253967,68.42857142857143,295,0,0
Motorcycle Safety Tips | dmv,/service/safety-tips-motorcycle,88,77,1.1428571428571428,30.90909090909091,290,0,0
Page not found | dmv,/sites/default/files/dc/sites/dmv/publication/attachments/dltest.pdf,87,69,1.2608695652173914,3.1449275362318843,280,0,0
Page not found | dmv,/page/virtual-hearings.,86,63,1.3650793650793651,31.73015873015873,278,0,0
Driver Education | dmv,/service/dmv-driver-education,85,77,1.103896103896104,16.571428571428573,236,0,0
IRP Apportioned and Exempt Vehicles | dmv,/service/irp-apportioned-and-exempt-vehicles,85,70,1.2142857142857142,33.81428571428572,256,0,0
Side Guards | dmv,/node/1535666,85,75,1.1333333333333333,11.306666666666667,244,0,0
Trip-Permit Exempt Vehicles | dmv,/service/trip-permit-exempt-vehicles,84,55,1.5272727272727273,6.454545454545454,125,0,0
User account | dmv,/user,84,6,14,174.66666666666666,264,0,0
Driver Services Chinese | dmv,/page/driver-services-chinese,83,60,1.3833333333333333,25.8,278,0,0
Page not found | dmv,/sites/default/files/dc/sites/dmv/publication/attachments/AutomobileDriversManual_French.pdf,83,50,1.66,4.56,251,0,0
US Department of Transportation Medical Examination Certificate Report | dmv,/publication/us-department-transportation-medical-examination-certificate-report,83,59,1.4067796610169492,22.152542372881356,291,0,0
Commercial Driver License | dmv,/service/obtain-commercial-driver-license,82,71,1.1549295774647887,41.91549295774648,267,0,0
"Driver License Fees for DC DMV REAL ID and Limited Purpose Credentials to Increase on October 1, 2015 | dmv",/release/driver-license-fees-dc-dmv-real-id-and-limited-purpose-credentials-increase-october-1-2015,82,68,1.2058823529411764,21.044117647058822,209,0,0
We are sorry; the page you requested is no longer available. | dmv,/page/service-center-webcams,82,67,1.2238805970149254,43.850746268656714,206,0,0
Active Duty and Foreign Service FAQs | dmv,/page/active-duty-and-foreign-service-faqs,81,63,1.2857142857142858,42.25396825396825,239,0,0
Photo Tickets Historical Data | dmv,/page/photo-tickets-historical-data,81,69,1.173913043478261,13.46376811594203,233,0,0
DC Residents Can Get Earlier Notice About Ticket Updates With Changes in Ticket Alert Service (TAS) | dmv,/release/dc-residents-can-get-earlier-notice-about-ticket-updates-changes-ticket-alert-service-tas,80,66,1.2121212121212122,24.727272727272727,243,0,0
Page not found | dmv,/page/virtual-hearing,80,67,1.1940298507462686,19.34328358208955,262,0,0
Show Cause Hearing Application | dmv,/node/1120281,80,50,1.6,17.3,236,0,0
Waiver of Registration with Selective Service | dmv,/node/415162,80,68,1.1764705882352942,7.852941176470588,227,0,0
Convert Out-of-State Driver Licenses | dmv,/es/service/convert-out-state-driver-licenses,79,54,1.462962962962963,55.074074074074076,269,0,0
License Designations | dmv,/page/license-designations,79,63,1.253968253968254,18.19047619047619,272,0,0
Limited Purpose Credential Step by Step Process | dmv,/page/limited-purpose-credential-step-step-process,79,50,1.58,11.14,229,0,0
Page not found | dmv,/service/pay-tickets.com,79,71,1.1126760563380282,18.929577464788732,294,0,0
"Mayor Bowser Extends Deadline for Ticket Amnesty Program Until December 31, 2021 | dmv",/release/mayor-bowser-extends-deadline-ticket-amnesty-program-until-december-31-2021,78,72,1.0833333333333333,17.666666666666668,243,0,0
Vehicle Services Chinese | dmv,/page/vehicle-services-chinese,78,65,1.2,20.6,284,0,0
About the DMV | dmv,/page/about-dmv,77,70,1.1,15.557142857142857,257,0,0
Page not found | dmv,/contact-You,77,77,1,8.181818181818182,273,0,0
Page not found | dmv,/service/contest-parking-photo-enforcement-ticket,77,53,1.4528301886792452,27.566037735849058,239,0,0
Page not found | dmv,/service/request-driver-record,77,67,1.1492537313432836,5.149253731343284,258,0,0
Selective Service Brochure | dmv,/node/1342646,77,56,1.375,9.767857142857142,194,0,0
Limited Occupational License | dmv,/service/limited-occupational-license,76,54,1.4074074074074074,13.185185185185185,194,0,0
Refund Request Form | dmv,/publication/refund-request-form,76,49,1.5510204081632653,12.408163265306122,217,0,0
Driver Education | dmv,/node/1145076,75,67,1.1194029850746268,17.28358208955224,229,0,0
Instructions for Obtaining a Limited Occupational License | dmv,/node/1119236,75,59,1.271186440677966,39.3728813559322,194,0,0
International Registration Plan | dmv,/node/1119611,75,55,1.3636363636363635,57.345454545454544,207,0,0
We are sorry; the page you requested is no longer available. | dmv,/node/137472,75,32,2.34375,22.53125,220,0,0
We are sorry; the page you requested is no longer available. | dmv,/page/dmv-appointment-details,75,57,1.3157894736842106,18.07017543859649,232,0,0
DC DMV’s Adjudication Services is Open at L’Enfant Plaza | dmv,/release/dc-dmv’s-adjudication-services-open-l’enfant-plaza,74,49,1.510204081632653,43.816326530612244,211,0,0
Limited Purpose Credential Social Security Number Ineligibility | dmv,/page/limited-purpose-credential-social-security-number-inelgibility-0,74,57,1.2982456140350878,9.614035087719298,228,0,0
Mail Adjudication Form | dmv,/publication/mail-adjudication-form,74,65,1.1384615384615384,24.8,221,0,0
We are sorry; the page you requested is no longer available. | dmv,/node/301372,74,36,2.0555555555555554,14.055555555555555,221,0,0
Adjudication Power of Attorney Form | dmv,/publication/adjudication-power-attorney-form,72,58,1.2413793103448276,9.172413793103448,227,0,0
DC DMV Media | dmv,/page/dc-dmv-media,72,72,1,13.208333333333334,225,0,0
Page not found | dmv,/info/feerequirementsVR1.shtm,72,60,1.2,3.966666666666667,186,0,0
Appeals to Superior Court | dmv,/node/1626276,71,58,1.2241379310344827,24.79310344827586,274,0,0
Page not found | dmv,/sites/default/files/dc/sites/dmv/publication/attachments/DC Driver Manual_July 2019.pdf,71,58,1.2241379310344827,2,219,0,0
REAL ID Brochure | dmv,/page/real-id-brochure,71,61,1.1639344262295082,4.754098360655738,210,0,0
Vehicle Insurance | dmv,/es/service/vehicle-insurance,71,64,1.109375,28.03125,248,0,0
Driver Records | dmv,/am/service/driver-records,70,59,1.1864406779661016,34.271186440677965,250,0,0
Salvage Vehicle MPD Anti-Theft Inspection Form | dmv,/publication/salvage-vehicle-mpd-anti-theft-inspection-form,70,43,1.627906976744186,15.837209302325581,185,0,0
CMV Group and CDL Class and Endorsements | dmv,/node/1119331,69,60,1.15,34.4,187,0,0
Online Tag Cancellation | dmv,/node/348102,69,57,1.2105263157894737,26.771929824561404,263,0,0
Services | Page 4 | dmv,/services,69,64,1.078125,21.140625,181,0,0
"¡Nuevo aspecto, nueva seguridad, el mismo usted! Preguntas frecuentes | dmv",/page/¡nuevo-aspecto-nueva-seguridad-el-mismo-usted-preguntas-frecuentes,69,61,1.1311475409836065,40.91803278688525,245,0,0
Vehicle Services | dmv,/es/service/dmv-vehicle-services,68,48,1.4166666666666667,11.791666666666666,243,0,0
CDL Road Skills Test Waiver for Military Personnel | dmv,/service/cdl-road-skills-test-waiver-military-personnel,67,62,1.0806451612903225,38.61290322580645,204,0,0
Commercial Driver License Road Test Lot | dmv,/page/commercial-driver-license-road-test-lot-00,67,57,1.1754385964912282,27.36842105263158,192,0,0
Parking Tickets Historical Data | dmv,/page/parking-tickets-historical-data,67,59,1.1355932203389831,9.11864406779661,199,0,0
Veteran Designation | dmv,/node/1115592,67,57,1.1754385964912282,17.894736842105264,187,0,0
Distracted Driving | dmv,/service/distracted-driving,66,60,1.1,11.316666666666666,222,0,0
Appeals Form | dmv,/publication/appeals-form,65,54,1.2037037037037037,15.518518518518519,166,0,0
Obtain Ticket Payment Options | dmv,/es/service/obtain-ticket-payment-options,65,51,1.2745098039215685,29.88235294117647,173,0,0
Salvage Vehicle Title/Registration | dmv,/node/1119008,65,49,1.3265306122448979,47.69387755102041,175,0,0
"Non-Traditional Motor Vehicles, Other Vehicles and DC Law | dmv",/publication/non-traditional-motor-vehicles-other-vehicles-and-dc-law,64,54,1.1851851851851851,10.222222222222221,174,0,0
Page not found | dmv,/serice/pay-tickets,64,62,1.032258064516129,42.41935483870968,252,0,0
Page not found | dmv,/service/make-dmv-appointment,64,48,1.3333333333333333,6.020833333333333,189,0,0
Replace a Non-Driver ID Card | dmv,/am/service/replace-a-non-driver-id-card,64,37,1.7297297297297298,48.513513513513516,210,0,0
DC Vehicle Title Replacement/Duplicate | dmv,/ko/service/vehicle-title-replacement,63,50,1.26,61.44,184,0,0
Teen Driver Information | dmv,/service/teen-driver-informaton-0,63,57,1.105263157894737,17.29824561403509,213,0,0
Obtaining Trip Permits for Non-Apportioned Commercial Vehicles | dmv,/node/1119526,62,48,1.2916666666666667,35.583333333333336,178,0,0
We are sorry; the page you requested is no longer available. | dmv,/page/new-fiscal-year-updates,62,41,1.5121951219512195,2.926829268292683,148,0,0
Vehicle Safety Programs | dmv,/node/1687206,61,56,1.0892857142857142,19.642857142857142,192,0,0
| dmv,/portal,61,46,1.326086956521739,23.282608695652176,188,0,0
Driver Record Brochure | dmv,/page/driver-record-brochure,60,51,1.1764705882352942,14.509803921568627,179,0,0
Leasing Agent Title/Temporary Registration and Tag Application | dmv,/node/734372,60,53,1.1320754716981132,6,173,0,0
Limited Purpose Proof of Identity—Name and Date of Birth | dmv,/page/limited-purpose-proof-identity—name-and-date-birth,60,44,1.3636363636363635,28.272727272727273,187,0,0
Services | Page 7 | dmv,/services,60,55,1.0909090909090908,17.8,161,0,0
Vehicle Inspections | dmv,/ar/inspections,60,40,1.5,46.9,168,0,0
Vehicle Registration Historical Data | dmv,/page/vehicle-registration-historical-data,60,58,1.0344827586206897,7.586206896551724,196,0,0
Drugs and Alcohol | dmv,/service/drugs-and-alcohol,59,41,1.4390243902439024,40.26829268292683,182,0,0
International Registration Plan - Buses | dmv,/publication/international-registration-plan-buses,59,43,1.372093023255814,2.627906976744186,156,0,0
Page not found | dmv,/service/pay/tickets,59,48,1.2291666666666667,25.229166666666668,209,0,0
Page not found | dmv,/sites/default/files/dc/sites/dmv/publication/attachments/DC Driver Manual_April 2015.pdf,59,44,1.3409090909090908,1.4545454545454546,175,0,0
Services | dmv,/services/pay-tickets.,59,52,1.1346153846153846,18.326923076923077,205,0,0
Commercial Driver License Application | dmv,/node/135942,58,47,1.2340425531914894,9.361702127659575,174,0,0
"Consent, Waiver and Indemnity for Use of District Motor Vehicle | dmv",/publication/consent-waiver-and-indemnity-use-district-motor-vehicle,58,49,1.183673469387755,10.73469387755102,203,0,0
Page not found | dmv,/node/156592,58,35,1.6571428571428573,26.428571428571427,154,0,0
"DC Department of Motor Vehicles Launches Uniquely DC, More Secure Driver Licenses and ID Cards for District Residents | dmv",/node/1669166,57,51,1.1176470588235294,12.372549019607844,151,0,0
Disability Accommodation Reduced Registration Application | dmv,/node/1683416,57,49,1.163265306122449,9.244897959183673,154,0,0
Services | Page 6 | dmv,/services,57,54,1.0555555555555556,9.518518518518519,161,0,0
Vehicle Tags | dmv,/node/1118881,57,53,1.0754716981132075,20.943396226415093,159,0,0
Benefits and Features of Trip Permit Registration for Non-Apportioned Vehicles | dmv,/service/benefits-and-features-trip-permit-registration-non-apportioned-vehicles,56,47,1.1914893617021276,27.425531914893618,154,0,0
Buying and Selling a Vehicle | dmv,/node/1118986,56,51,1.0980392156862746,10.705882352941176,158,0,0
Page not found | dmv,/service/pay-tickkets,56,30,1.8666666666666667,8.366666666666667,152,0,0
Page not found | dmv,/sites/default/files/dc/sites/dmv/publication/attachments/DL_Application_BOEEUpdates_11-15-21.pdf,55,52,1.0576923076923077,3.5576923076923075,189,0,0
Tag Surrender | dmv,/es/service/tag-surrender,55,40,1.375,53.65,186,0,0
Chartered Buses | dmv,/node/1119551,54,40,1.35,28.875,170,0,0
IID Program Violations and Penalties | dmv,/page/iid-program-violations-and-penalties,54,50,1.08,26.32,154,0,0
Page not found | dmv,/service/pay-tikets,54,34,1.588235294117647,39.588235294117645,163,0,0
Page not found | dmv,/servicepay-tickets,54,50,1.08,19.86,209,0,0
The Heavy Vehicle Use Tax FAQs | dmv,/page/heavy-vehicle-use-tax-faqs,54,40,1.35,57.85,184,0,0
DMV Alert | dmv,/alert/dmv-alert-0,53,7,7.571428571428571,68.14285714285714,142,0,0
District DMV Locations to Close for Veterans Day | dmv,/release/district-dmv-locations-close-veterans-day-1,53,47,1.127659574468085,9.191489361702128,211,0,0
Driver Point System Chart | dmv,/node/1120272,53,44,1.2045454545454546,37.81818181818182,144,0,0
IID Program Violations and Penalties | dmv,/node/1634721,53,50,1.06,41.44,144,0,0
Proof of Ability to Drive | dmv,/page/proof-ability-drive,53,39,1.358974358974359,28.384615384615383,144,0,0
Services | Page 5 | dmv,/services,53,50,1.06,20.46,133,0,0
Agency Partnerships | dmv,/page/agency-partnrships-0,52,56,0.9285714285714286,18.428571428571427,154,0,0
CDL REAL ID Proof of Identity—Full Legal Name and Date of Birth | dmv,/page/cdl-real-id-proof-identity—full-legal-name-and-date-birth,52,44,1.1818181818181819,26.40909090909091,165,0,0
DMV Forms | dmv,/am/page/dmv-forms,52,28,1.8571428571428572,59.5,184,0,0
Obtain an Intrastate CDL | dmv,/service/obtain-intrastate-cdl,52,47,1.1063829787234043,19.95744680851064,162,0,0
Waiver of Registration with Selective Service | dmv,/publication/waiver-registration-selective-service,52,45,1.1555555555555554,4.355555555555555,149,0,0
Page not found | dmv,/service/Y29udGVzdC,51,52,0.9807692307692307,11.134615384615385,144,0,0
Page not found | dmv,/service/cXFudGVzdC,51,51,1,10.098039215686274,128,0,0
Pay Tickets | dmv,/am/service/pay-tickets,51,39,1.3076923076923077,17.384615384615383,148,0,0
We are sorry; the page you requested is no longer available. | dmv,/page/what-know-you-go-dmv-basics,51,44,1.1590909090909092,10.727272727272727,136,0,0
Central Issuance and New Credentials Brochure | dmv,/page/central-issuance-and-new-credentials-brochure,50,47,1.0638297872340425,11.74468085106383,159,0,0
Online Drivers License Renewal | dmv,/am/service/online-drivers-license-renewal,50,38,1.3157894736842106,52.73684210526316,159,0,0
Trip-Permit Exempt Vehicles | dmv,/node/1119547,50,51,0.9803921568627451,11.72549019607843,150,0,0
DC DMV Annual Reports and Strategic Plan | dmv,/page/dc-dmv-annual-reports-and-strategic-plan,49,50,0.98,10.66,143,0,0
Gender Self-Designation Form | dmv,/node/135972,49,45,1.0888888888888888,4.6,151,0,0
Inspection Station | dmv,/am/page/inspection-station,49,44,1.1136363636363635,32.81818181818182,139,0,0
We are sorry; the page you requested is no longer available. | dmv,/service/make-appointment,49,31,1.5806451612903225,17.419354838709676,143,0,0
"¡Nuevo aspecto, nueva seguridad, el mismo usted! | dmv",/node/1688601,49,45,1.0888888888888888,46.888888888888886,153,0,0
DC DMV Appointments for Limited Purpose Credentials are Free | dmv,/release/dc-dmv-appointments-limited-purpose-credentials-are-free,48,43,1.1162790697674418,25.186046511627907,155,0,0
Inspection Sticker Replacements | dmv,/node/1118957,48,46,1.0434782608695652,18.369565217391305,139,0,0
"New Look, New Security, Same You! One-Pagers | dmv",/node/1669301,48,44,1.0909090909090908,16.386363636363637,135,0,0
Page not found | dmv,/service/pat-tickets,48,42,1.1428571428571428,25.404761904761905,190,0,0
Renewals | dmv,/vi/service/renewals,48,31,1.5483870967741935,15.096774193548388,133,0,0
Road Skills Tests | dmv,/es/page/road-skills-tests,48,37,1.2972972972972974,55.21621621621622,143,0,0
To Get a Trip Permit | dmv,/service/get-trip-prmit-0,48,40,1.2,17.625,147,0,0
We are sorry; the page you requested is no longer available. | dmv,/node/823652,48,33,1.4545454545454546,2.757575757575758,137,0,0
Curso Obligatorio De Education Vial | dmv,/page/curso-obligatorio-de-education-vial,47,35,1.3428571428571427,31.65714285714286,165,0,0
DC DMV Commercial Driver License Manual | dmv,/node/1115307,47,45,1.0444444444444445,2.9555555555555557,151,0,0
Georgetown Service Center | dmv,/es/page/georgetown-servicecenter,47,38,1.236842105263158,23.263157894736842,137,0,0
International Registration Plan (IRP) | dmv,/service/international-registration-plan-irp,47,22,2.1363636363636362,40.04545454545455,143,0,0
Mayor Bowser Announces Amnesty Program for Drivers With Outstanding Tickets as Enforcement Functions Begin June 1 | dmv,/release/mayor-bowser-announces-amnesty-program-drivers-outstanding-tickets-enforcement-functions,47,44,1.0681818181818181,13.318181818181818,139,0,0
Page not found | dmv,/node/1116991,46,34,1.3529411764705883,14.176470588235293,131,0,0
Services | Page 2 | dmv,/services/API/API/createTracer/API,46,42,1.0952380952380953,19.785714285714285,125,0,0
Certification of Eligibility for Full License with Conditions | dmv,/publication/certification-eligibility-full-license-conditions-0,45,35,1.2857142857142858,41.6,148,0,0
Dealership Insurance | dmv,/node/1119471,45,41,1.0975609756097562,36.707317073170735,124,0,0
Page not found | dmv,/sevice/pay-tickets,45,42,1.0714285714285714,24.333333333333332,179,0,0
Show Cause Hearing Application | dmv,/publication/show-cause-hearing-application,45,37,1.2162162162162162,85.8108108108108,143,0,0
Commercial Driver License Supplemental Form | dmv,/node/135952,44,38,1.1578947368421053,6.578947368421052,130,0,0
DMV News You Can Use for November 2025 | dmv,/release/dmv-news-you-can-use-november-2025,44,36,1.2222222222222223,16.25,127,0,0
