# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches otr.cfo.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Tax Forms & Instructions | otr,/fr/node/1794686,8,7,1.1428571428571428,8.571428571428571,25,0,0
Tax Forms and Publications | otr,/page/tax-forms-and-publications/,8,7,1.1428571428571428,35.285714285714285,24,0,0
Taxpayer Appeal Rights | otr,/node/401252,8,7,1.1428571428571428,9.571428571428571,34,0,0
We are sorry; the page you requested is no longer available. | otr,/am/page/federal-and-state-e-file-program-modernized-e-file-business,8,8,1,5,32,0,0
We are sorry; the page you requested is no longer available. | otr,/am/page/homesteadsenior-citizen-deduction,8,8,1,0.125,21,0,0
We are sorry; the page you requested is no longer available. | otr,/es/page/business-tax-forms-and-publications,8,6,1.3333333333333333,7,25,0,0
We are sorry; the page you requested is no longer available. | otr,/es/service/otr-recorder-deeds,8,7,1.1428571428571428,41.57142857142857,31,0,0
We are sorry; the page you requested is no longer available. | otr,/fr/node/377652,8,8,1,6,37,0,0
We are sorry; the page you requested is no longer available. | otr,/fr/service/real-property-tax-service-center,8,8,1,3.25,34,0,0
We are sorry; the page you requested is no longer available. | otr,/ko/service/tax-practitioner-service-center,8,4,2,3.75,22,0,0
We are sorry; the page you requested is no longer available. | otr,/node/107072,8,6,1.3333333333333333,7,21,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1120432,8,8,1,2.5,31,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1129256,8,8,1,5.875,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1207487,8,8,1,3.25,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1209230,8,8,1,4.375,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1209632,8,8,1,3,38,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1214386,8,8,1,7.5,33,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1270191,8,8,1,4.375,37,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1296711,8,8,1,4.625,37,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1296726,8,8,1,4.75,35,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1377021,8,8,1,6,31,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1378486,8,8,1,2.875,38,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1379671,8,8,1,1.625,32,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1470831,8,8,1,3.875,20,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1479206,8,8,1,4,21,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1483616,8,8,1,4.5,18,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1485836,8,8,1,3.5,19,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1489086,8,8,1,0.5,19,0,0
We are sorry; the page you requested is no longer available. | otr,/node/383932,8,8,1,2.125,39,0,0
We are sorry; the page you requested is no longer available. | otr,/node/388152,8,8,1,6.75,35,0,0
We are sorry; the page you requested is no longer available. | otr,/node/389812,8,8,1,3.625,36,0,0
We are sorry; the page you requested is no longer available. | otr,/node/393262,8,6,1.3333333333333333,5.166666666666667,29,0,0
We are sorry; the page you requested is no longer available. | otr,/node/394612,8,8,1,4.375,37,0,0
We are sorry; the page you requested is no longer available. | otr,/node/396822,8,8,1,4.125,32,0,0
We are sorry; the page you requested is no longer available. | otr,/node/398572,8,8,1,8.125,37,0,0
We are sorry; the page you requested is no longer available. | otr,/node/402492,8,4,2,8,28,0,0
We are sorry; the page you requested is no longer available. | otr,/node/402542,8,8,1,2.25,37,0,0
We are sorry; the page you requested is no longer available. | otr,/node/425372,8,8,1,4.375,37,0,0
We are sorry; the page you requested is no longer available. | otr,/node/425742,8,8,1,5.5,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/425882,8,8,1,3.125,39,0,0
We are sorry; the page you requested is no longer available. | otr,/node/427402,8,8,1,3.375,38,0,0
We are sorry; the page you requested is no longer available. | otr,/node/427452,8,8,1,2.125,36,0,0
We are sorry; the page you requested is no longer available. | otr,/node/427882,8,8,1,2.625,35,0,0
We are sorry; the page you requested is no longer available. | otr,/node/482872,8,8,1,2.375,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/500792,8,8,1,2.875,33,0,0
We are sorry; the page you requested is no longer available. | otr,/node/501192,8,8,1,5.5,33,0,0
We are sorry; the page you requested is no longer available. | otr,/node/501252,8,8,1,8.25,35,0,0
We are sorry; the page you requested is no longer available. | otr,/node/684452,8,8,1,7.25,28,0,0
We are sorry; the page you requested is no longer available. | otr,/node/722412,8,8,1,5.5,38,0,0
We are sorry; the page you requested is no longer available. | otr,/node/751092,8,8,1,2,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/769572,8,8,1,6,36,0,0
We are sorry; the page you requested is no longer available. | otr,/node/778512,8,8,1,5.375,31,0,0
We are sorry; the page you requested is no longer available. | otr,/node/849592,8,9,0.8888888888888888,3.111111111111111,37,0,0
We are sorry; the page you requested is no longer available. | otr,/node/967662,8,9,0.8888888888888888,6.111111111111111,39,0,0
We are sorry; the page you requested is no longer available. | otr,/node/970702,8,8,1,2.625,31,0,0
We are sorry; the page you requested is no longer available. | otr,/node/974642,8,8,1,5.5,36,0,0
We are sorry; the page you requested is no longer available. | otr,/node/975182,8,8,1,6.5,34,0,0
We are sorry; the page you requested is no longer available. | otr,/page/2014-sales-and-use-tax-forms,8,8,1,0.5,31,0,0
We are sorry; the page you requested is no longer available. | otr,/page/forms-tax-law-and-guidance-00,8,8,1,4.5,25,0,0
We are sorry; the page you requested is no longer available. | otr,/page/individual-income-taxes,8,8,1,0.5,25,0,0
We are sorry; the page you requested is no longer available. | otr,/page/other-tobacco,8,6,1.3333333333333333,8.5,35,0,0
We are sorry; the page you requested is no longer available. | otr,/page/recorder-deeds-public-records,8,5,1.6,30.6,24,0,0
We are sorry; the page you requested is no longer available. | otr,/page/special-events-faqs-0old,8,6,1.3333333333333333,4.833333333333333,18,0,0
We are sorry; the page you requested is no longer available. | otr,/page/vacant-real-property,8,7,1.1428571428571428,1.7142857142857142,12,0,0
We are sorry; the page you requested is no longer available. | otr,/page/withholding-tax-forms-and-publications,8,8,1,5.125,41,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2009-fr-800q-fill-forms-oct-dec-2009,8,9,0.8888888888888888,4,40,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2013-d-40b-nonresident-request-refund,8,8,1,3.25,37,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2013-schedule-l,8,8,1,3.125,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2014-d-2030p-unincorporated-payment-voucher-fill-version,8,8,1,1.875,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2014-d-2440,8,7,1.1428571428571428,0.7142857142857143,26,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2014-fr-800a-sales-and-use-tax-annual-booklet-use-tax-filers,8,8,1,4.375,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2015-package-x,8,8,1,5.375,40,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2016-fr-120-official,8,8,1,1,30,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2016-fr-399-qualified-high-technology-companies,8,3,2.6666666666666665,13.333333333333334,26,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2016-fr-400m-motor-fuel-tax-return-fill,8,8,1,0.75,35,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-40-p-fill,8,8,1,1.75,23,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-d-20-corporate-franchise-tax-return-fill,8,8,1,2,31,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-d-20es-booklet,8,8,1,4.375,40,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-d-20es-fill,8,8,1,2.125,38,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-d-2440-fill,8,8,1,1.375,33,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-d-30p-fill,8,8,1,3.125,32,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-d-40-es,8,7,1.1428571428571428,1.5714285714285714,31,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-fr-800m-booklet,8,8,1,1.125,35,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-fr-900q-employerpayor-withholding-tax-quarterly-return-instructions,8,8,1,2.625,33,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2017-schedule-l,8,8,1,4.125,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2018-d-41-es,8,8,1,3.5,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2018-fr-147-fill,8,8,1,2.5,38,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2018-fr-165-fill,8,9,0.8888888888888888,3.888888888888889,37,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2018-fr-900np-fill,8,8,1,3.875,38,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2019-assessment-ratio-report,8,8,1,3.25,35,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2019-d-40es-fill,8,9,0.8888888888888888,3.888888888888889,39,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2019-d-41-booklet,8,8,1,3.625,34,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2019-fr-120-and-fr-120-fill,8,8,1,1.875,33,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2019-fr-900a-fill,8,8,1,3.375,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/2019-fr-coa,8,8,1,3.625,35,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/buyers-book-2007,8,8,1,5.625,34,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/d-2210-2009-underpayment-estimated-income-tax-individualsfill-version,8,8,1,2.25,31,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/d-2210-2012-underpayment-estimated-income-tax-individuals,8,8,1,0.875,31,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/d-30-2011-unincorporated-business-franchise-tax-forms-and-instructions,8,6,1.3333333333333333,10.833333333333334,26,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/d-30-2012-unincorporated-business-franchise-tax-return-fill-version,8,8,1,3.375,39,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/d-40es-2011-estimated-payment-individual-income-tax-fill-version,8,7,1.1428571428571428,5.571428571428571,28,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/d-4a-certificate-nonresidence-dc,8,6,1.3333333333333333,2.6666666666666665,26,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/electronic-w-2-filing,8,6,1.3333333333333333,14.166666666666666,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/electronic-w-2-filing-2012-dc-specifications-w-2-submissions,8,8,1,1.125,35,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/fp-129a-2009-extension-time-file-fill-version,8,8,1,2.375,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/fr-329,8,5,1.6,8.8,27,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/fr-379-2011-sales-and-use-taxes-general-information-businesses,8,6,1.3333333333333333,18.666666666666668,30,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/fr-800-m-2011-sales-and-use-tax-monthly-return-includes-fr-800c-and-fp-331,8,8,1,4.125,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/fr-800a-2014-sales-and-use-tax-annual-return-fill-version,8,8,1,1.625,26,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/fr-900m-fill-2012-employerpayor-withholding-tax-monthly-return,8,8,1,5.25,36,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/request-certified-copy-individual-or-business-tax-return,8,8,1,3.625,28,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/schedule-h-2007-homeownerrenter-property-tax-credit,8,8,1,2.125,35,0,0
We are sorry; the page you requested is no longer available. | otr,/publication/ty-2021-residential-single-family-overall-change-assessment-neighborhood-area,8,8,1,3.375,37,0,0
We are sorry; the page you requested is no longer available. | otr,/release/2015-first-come-first-served-special-deed-tax-sale,8,8,1,3.5,35,0,0
We are sorry; the page you requested is no longer available. | otr,/release/dc-office-tax-and-revenue-hold-its-2017-real-property-tax-sale-beginning-monday-july-17,8,8,1,2.25,34,0,0
We are sorry; the page you requested is no longer available. | otr,/release/district’s-office-tax-and-revenue-takes-additional-steps-help-protect-taxpayers-identities,8,7,1.1428571428571428,2.142857142857143,35,0,0
We are sorry; the page you requested is no longer available. | otr,/release/federal-shutdown-forces-suspension-district-columbia-tax-refunds,8,6,1.3333333333333333,8.5,26,0,0
We are sorry; the page you requested is no longer available. | otr,/release/otr-launches-new-online-payment-agreement-application,8,8,1,1.75,35,0,0
We are sorry; the page you requested is no longer available. | otr,/release/otr-resumes-processing-refunds,8,8,1,1.5,38,0,0
We are sorry; the page you requested is no longer available. | otr,/sites/default/files/dc/sites/otr/publication/attachments/ROD 11_0.pdf,8,3,2.6666666666666665,21,30,0,0
stephen.oneill | otr,/user,8,1,8,61,21,0,0
| Page 46 | otr,/node,8,7,1.1428571428571428,5,27,0,0
| Page 49 | otr,/node,8,7,1.1428571428571428,2.5714285714285716,28,0,0
| Page 8 | otr,/node,8,8,1,7.25,28,0,0
2016 D-4A Certificate of Non-residence in DC | otr,/node/1013912,7,7,1,2.857142857142857,13,0,0
2016 FR-800A Use Booklet | otr,/node/1530616,7,5,1.4,8.4,29,0,0
2018 FR-399 Qualified High Technology Companies (QHTC) | otr,/publication/2018-fr-399-qualified-high-technology-companies-qhtc,7,6,1.1666666666666667,2.6666666666666665,27,0,0
2020 Assessment Reference Materials | otr,/publication/2020-assessment-reference-materials,7,7,1,6.142857142857143,31,0,0
2020 D-30ES and D-30ES (Fill-in) | otr,/node/1452046,7,7,1,2.857142857142857,33,0,0
"2020 FR-900NP Official, Fill-in and Instructions | otr",/node/1453081,7,7,1,8,31,0,0
"2021 FR-900NP Official, Fill-in and Instructions | otr",/node/1521841,7,7,1,6,29,0,0
"2021 FR-900NP Official, Fill-in and Instructions | otr",/publication/2021-fr-900np-official-fill-and-instructions,7,6,1.1666666666666667,3.1666666666666665,25,0,0
2023 Alternative Fuel Vehicle Infrastructure and Conversion Residential Form | otr,/publication/2023-alternative-fuel-vehicle-infrastructure-and-conversion-residential-form,7,4,1.75,5.75,21,0,0
2023 D-30P | otr,/publication/2023-d-30p,7,7,1,5.857142857142857,30,0,0
2023 Schedule SR | otr,/publication/2023-schedule-sr,7,6,1.1666666666666667,5.333333333333333,26,0,0
2024 D-2441 | otr,/publication/2024-d-2441,7,5,1.4,3.8,26,0,0
2024 FR-400M (Instructions) | otr,/node/1799526,7,4,1.75,11.75,21,0,0
2024 FR-467 Instruction Booklet | otr,/publication/2024-fr-467-instruction-booklet,7,7,1,2.2857142857142856,25,0,0
2025 D-41ES | otr,/publication/2025-d-41es,7,7,1,14.714285714285714,27,0,0
Assessment Materials and Reports | otr,/am/page/assessment-materials-and-reports,7,3,2.3333333333333335,18,23,0,0
Assessments & Appeals | otr,/es/node/1793901,7,6,1.1666666666666667,11.666666666666666,27,0,0
Assessments & Appeals | otr,/node/1793901,7,7,1,11.428571428571429,22,0,0
Ballpark Fee | otr,/node/1345186,7,3,2.3333333333333335,26.333333333333332,20,0,0
Ballpark Omnibus Financing and Revenue Tax Provisions Emergency Act of 2004 | otr,/publication/ballpark-omnibus-financing-and-revenue-tax-provisions-emergency-act-2004,7,7,1,7,32,0,0
Certificate of Clean Hands | otr,/am/node/1472526,7,7,1,33.57142857142857,22,0,0
Collection and Enforcement Administration (CEA) FAQs | otr,/node/396742,7,6,1.1666666666666667,76.33333333333333,20,0,0
Collections & Audit FAQs | otr,/es/node/1794816,7,8,0.875,2.75,34,0,0
Combined Reporting Transitional Rules for Estimated Tax Payments | otr,/release/combined-reporting-transitional-rules-estimated-tax-payments,7,7,1,5.428571428571429,23,0,0
Contact OTR | otr,/es/page/contact-otr,7,7,1,13.571428571428571,27,0,0
Cooperative Housing Tax Relief Programs FAQs | otr,/node/1654486,7,6,1.1666666666666667,62.5,22,0,0
DC EITC | otr,/am/node/1794701,7,6,1.1666666666666667,0.8333333333333334,20,0,0
DC Office of Tax and Revenue Will Hold the 2022 Real Property Tax Sale on July 19 and 20 | otr,/release/dc-office-tax-and-revenue-will-hold-2022-real-property-tax-sale-july-19-and-20,7,7,1,3.142857142857143,26,0,0
Disallowance of Certain Interest and Intangible Expenses Paid to Related Parties | otr,/publication/disallowance-certain-interest-and-intangible-expenses-paid-related-parties,7,7,1,6.142857142857143,29,0,0
"District of Columbia Tax Rates Changes Take Effect Monday, October 1 | otr",/release/district-columbia-tax-rates-changes-take-effect-monday-october-1,7,6,1.1666666666666667,49.333333333333336,18,0,0
Effects of the District's Bonus Depreciation De-Coupling from the Internal Revenue Code Act of 2002 | otr,/publication/effects-districts-bonus-depreciation-de-coupling-internal-revenue-code-act-2002,7,7,1,5.142857142857143,33,0,0
Electronic Funds Transfer Payment Threshold Reduced | otr,/publication/electronic-funds-transfer-payment-threshold-reduced,7,3,2.3333333333333335,17,24,0,0
FAQs | otr,/am/page/otr-faqs,7,7,1,101.71428571428571,26,0,0
FR-399 2021 | otr,/publication/fr-399-2021,7,6,1.1666666666666667,2.8333333333333335,27,0,0
Forms & Resources | otr,/fr/node/1790886,7,5,1.4,14.2,20,0,0
Franchise Tax FAQs | otr,/node/1794846,7,6,1.1666666666666667,321,19,0,0
Income Tax Return Filing Obligations of Domestic Partners or Other Similar Relationships Registered in Other Jurisdictions | otr,/publication/income-tax-return-filing-obligations-domestic-partners-or-other-similar-relationships,7,6,1.1666666666666667,4,25,0,0
Individual Income Tax Forms | otr,/es/node/1796481,7,7,1,23.428571428571427,26,0,0
Mailing Addresses for DC Tax Returns | otr,/am/publication/mailing-addresses-dc-tax-returns,7,6,1.1666666666666667,9.166666666666666,30,0,0
Miscellaneous DC Tax Forms and Publications | otr,/am/page/miscellaneous-dc-tax-forms-and-publications,7,5,1.4,10.6,21,0,0
New Business Registration | otr,/fr/page/new-business-registration,7,7,1,19.428571428571427,24,0,0
"Notice 2014-09: District of Columbia’s 5.75% Sales Tax Extended to Additional Services Effective October 1, 2014 | otr",/node/889322,7,8,0.875,7.125,22,0,0
Notice of Increase in the Surtax on Cigarette Packages for Tax Year 2024 | otr,/node/1746956,7,7,1,4.714285714285714,27,0,0
OTR Alert New | otr,/alert/otr-alert-new,7,3,2.3333333333333335,25.666666666666668,21,0,0
OTR Certificate of Clean Hands Brochure | otr,/publication/otr-certificate-clean-hands-brochure,7,7,1,6,23,0,0
"OTR Notice 2016-03: To Tobacco Products Wholesalers Cigarette Tax Rate Increase to $2.92 Effective October 1, 2016 | otr",/node/1189931,7,5,1.4,7,22,0,0
"OTR Notice 2020-06 Taxation of Food, Drink, and Alcohol in the District of Columbia | otr",/publication/otr-notice-2020-06-taxation-food-drink-and-alcohol-district-columbia,7,7,1,3.4285714285714284,28,0,0
OTR Tax Notice 2014-02: District of Columbia Motor Fuel Tax Rate Unchanged | otr,/release/otr-tax-notice-2014-02-district-columbia-motor-fuel-tax-rate-unchanged,7,4,1.75,18.75,22,0,0
OTR Tax Notice 2018-01 Recordation Tax Exemption for Purchase Money Mortgage or Deed of Trust | otr,/node/1306401,7,7,1,6.857142857142857,25,0,0
OTR Tax Notice 2019-06 Regarding Revised Form FP-7C | otr,/node/1426571,7,6,1.1666666666666667,11.833333333333334,24,0,0
OTR Tax Notice 2021-01: Tax Treatment of Hotel Stays for Federal Troops Deployed to the District of Columbia | otr,/release/otr-tax-notice-2021-01-tax-treatment-hotel-stays-federal-troops-deployed-district-columbia,7,5,1.4,16,22,0,0
OTR Tax Notice 2021-06 District Treatment of Federal Unemployment Compensation Exclusion | otr,/release/otr-tax-notice-2021-06-district-treatment-federal-unemployment-compensation-exclusion,7,8,0.875,53,29,0,0
OTR Tax Notice 2021-07 Federal Unemployment Compensation Exclusion Amended Returns | otr,/release/otr-tax-notice-2021-07-federal-unemployment-compensation-exclusion-amended-returns,7,5,1.4,9.2,21,0,0
Page not found | otr,/page/real-property-classifications,7,1,7,368,16,0,0
Page not found | otr,/page/real-property-tax-database,7,5,1.4,31.2,28,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/FP7-C_Form_and_Instructions.pdf,7,5,1.4,8.6,15,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/MyTax.DC_.gov -Certificate of Resale OTR-368 Guide.pdf,7,6,1.1666666666666667,7.666666666666667,19,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/sharp@dc.gov_20140909_110358.pdf,7,6,1.1666666666666667,22.666666666666668,26,0,0
Qualified High-Tech Companies Tax Forms | otr,/node/397422,7,7,1,6.428571428571429,21,0,0
REVISED-Notice 2015-05: Internet Tax Freedom Act | otr,/node/1113222,7,7,1,7,26,0,0
Real Property Payments & Billing | otr,/es/node/1793911,7,5,1.4,10.6,24,0,0
Real Property Tax Database Search | otr,/page/real-property-tax-database-search/,7,7,1,7,24,0,0
Real Property Taxpayers | otr,/am/service/real-property-taxpayers,7,6,1.1666666666666667,26.333333333333332,16,0,0
Recorder of Deeds Tax Forms | otr,/es/node/392942,7,6,1.1666666666666667,18.166666666666668,23,0,0
Refunds-Protective Claim | otr,/publication/refunds-protective-claim,7,5,1.4,3,19,0,0
Revised - Taxation of Compensation of Military Members and Spouses | otr,/node/400972,7,7,1,5.571428571428571,26,0,0
Revised - Taxation of Compensation of Military Members and Spouses | otr,/publication/revised-taxation-compensation-military-members-and-spouses,7,6,1.1666666666666667,6.333333333333333,27,0,0
Rulemakings - Tax Law and Guidance | otr,/page/rulemakings-tax-law-and-guidance,7,7,1,2.142857142857143,29,0,0
Sales and Use Tax FAQs | otr,/am/node/1794936,7,7,1,21.714285714285715,30,0,0
TY 2021 Pertinent Data Book | otr,/node/1474706,7,7,1,5,29,0,0
Tax Fraud Hotline and Tax Related Identity Theft | otr,/vi/page/tax-fraud-hotline-and-tax-related-identity-theft,7,5,1.4,56.6,28,0,0
The Washington Informer Newspaper Publication - 2024 | otr,/node/1730456,7,6,1.1666666666666667,4.833333333333333,23,0,0
We are sorry; the page you requested is no longer available. | otr,/am/node/1379671,7,4,1.75,1.25,21,0,0
We are sorry; the page you requested is no longer available. | otr,/am/page/real-property-online-income-and-expense-reports-electronic,7,6,1.1666666666666667,1.5,24,0,0
We are sorry; the page you requested is no longer available. | otr,/am/page/tips-understanding-and-calculating-your-estimated-tax-penalty,7,4,1.75,5.5,26,0,0
We are sorry; the page you requested is no longer available. | otr,/am/release/tax-state-and-municipal-bond-income-individuals-repealed,7,7,1,0.5714285714285714,25,0,0
We are sorry; the page you requested is no longer available. | otr,/am/service/real-property-taxpayers,7,7,1,8,24,0,0
We are sorry; the page you requested is no longer available. | otr,/am/service/recorder-deeds-fee-charges,7,6,1.1666666666666667,2.6666666666666665,26,0,0
We are sorry; the page you requested is no longer available. | otr,/es/page/otr-audit-division,7,6,1.1666666666666667,7.5,21,0,0
We are sorry; the page you requested is no longer available. | otr,/fr/node/1759056,7,7,1,0.5714285714285714,28,0,0
We are sorry; the page you requested is no longer available. | otr,/ko/node/1304116,7,7,1,0,28,0,0
We are sorry; the page you requested is no longer available. | otr,/ko/page/tax-forms-and-publications,7,6,1.1666666666666667,1.1666666666666667,23,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1050232,7,7,1,1.7142857142857142,30,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1060612,7,6,1.1666666666666667,4.5,25,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1060622,7,5,1.4,3.4,23,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1108159,7,7,1,3,30,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1129307,7,7,1,1.7142857142857142,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1129746,7,7,1,6.857142857142857,32,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1132982,7,7,1,5,31,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1138141,7,7,1,8.714285714285714,35,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1156842,7,7,1,4,23,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1207480,7,7,1,8.142857142857142,35,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1207790,7,6,1.1666666666666667,10,32,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1207800,7,7,1,7.428571428571429,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1218001,7,7,1,5.714285714285714,32,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1224331,7,8,0.875,5.25,37,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1225961,7,7,1,1.5714285714285714,28,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1295526,7,8,0.875,6.625,35,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1295541,7,7,1,5.285714285714286,31,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1295931,7,7,1,1.7142857142857142,33,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1296171,7,7,1,7.142857142857143,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1296561,7,7,1,5,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1296601,7,7,1,1.5714285714285714,31,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1376801,7,7,1,1.4285714285714286,32,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1376871,7,7,1,1.5714285714285714,26,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1376966,7,7,1,1.4285714285714286,30,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1378261,7,7,1,6,33,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1378416,7,7,1,4.571428571428571,28,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1386041,7,7,1,3,33,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1468206,7,7,1,0.14285714285714285,11,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1528916,7,5,1.4,6,19,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1530146,7,2,3.5,23.5,23,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1644681,7,4,1.75,3,23,0,0
We are sorry; the page you requested is no longer available. | otr,/node/1791761,7,6,1.1666666666666667,1,23,0,0
We are sorry; the page you requested is no longer available. | otr,/node/377512,7,7,1,10.142857142857142,23,0,0
We are sorry; the page you requested is no longer available. | otr,/node/379552,7,7,1,6.142857142857143,27,0,0
We are sorry; the page you requested is no longer available. | otr,/node/383712,7,7,1,6.714285714285714,34,0,0
We are sorry; the page you requested is no longer available. | otr,/node/388472,7,7,1,8.714285714285714,31,0,0
We are sorry; the page you requested is no longer available. | otr,/node/389272,7,7,1,9.142857142857142,28,0,0
We are sorry; the page you requested is no longer available. | otr,/node/389972,7,7,1,6.571428571428571,30,0,0
We are sorry; the page you requested is no longer available. | otr,/node/390992,7,7,1,4.714285714285714,29,0,0
We are sorry; the page you requested is no longer available. | otr,/node/392752,7,7,1,1.7142857142857142,32,0,0
We are sorry; the page you requested is no longer available. | otr,/node/394062,7,7,1,5,30,0,0
We are sorry; the page you requested is no longer available. | otr,/node/395682,7,8,0.875,6.25,36,0,0
We are sorry; the page you requested is no longer available. | otr,/node/396452,7,7,1,6.857142857142857,29,0,0
We are sorry; the page you requested is no longer available. | otr,/node/397792,7,7,1,5,34,0,0
